atp_key,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,W LN,W Key,L LN,L Key
3337,2013-424,San Jose,Hard,28,A,20130211,1,103188,,,Michael Russell,R,173,USA,34.78439425,86,587,105385,,Q,Donald Young,L,183,USA,23.55646817,202,232,6-3 7-5,3,R32,89,4,0,76,56,36,8,11,8,11,2,3,64,35,20,12,10,1,6,Russell,Russell M.,Young,Young D.
3338,2013-424,San Jose,Hard,28,A,20130211,2,103794,,,Benjamin Becker,R,178,GER,31.65776865,61,778,105992,,,Ryan Harrison,R,183,USA,20.76659822,57,789,6-7(3) 7-5 6-3,3,R32,144,7,4,109,63,46,24,17,2,4,18,7,119,67,51,19,16,6,10,Becker,Becker B.,Harrison,Harrison R.
3339,2013-424,San Jose,Hard,28,A,20130211,3,104797,6,,Denis Istomin,R,188,UZB,26.4312115,47,875,104976,,Q,Ryan Sweeting,R,196,USA,25.58247776,156,347,6-3 6-4,3,R32,66,6,0,52,36,31,10,10,1,1,4,4,59,36,23,13,9,2,4,Istomin,Istomin D.,Sweeting,Sweeting R.
3340,2013-424,San Jose,Hard,28,A,20130211,4,103720,,,Lleyton Hewitt,R,180,AUS,31.96440794,112,475,104882,,,Blaz Kavcic,R,188,SLO,25.94113621,79,653,3-6 6-4 7-6(4),3,R32,155,4,4,108,53,39,26,15,9,13,7,4,101,65,52,13,16,3,7,Hewitt,Hewitt L.,Kavcic,Kavcic B.
3341,2013-424,San Jose,Hard,28,A,20130211,5,104268,,,Alejandro Falla,L,185,COL,29.24572211,66,751,104262,,,Flavio Cipolla,R,173,ITA,29.31416838,99,533,7-6(1) 7-6(10),3,R32,155,5,1,87,44,27,23,12,3,7,1,1,108,71,39,19,12,10,14,Falla,Falla A.,Cipolla,Cipolla F.
3342,2013-424,San Jose,Hard,28,A,20130211,6,104594,7,,Marinko Matosevic,R,194,AUS,27.51266256,59,783,106058,,WC,Jack Sock,R,185,USA,20.38329911,168,328,7-6(5) 6-1,3,R32,82,1,2,51,30,26,10,9,0,2,3,4,75,36,19,18,10,5,10,Matosevic,Matosevic M.,Sock,Sock J.
3343,2013-424,San Jose,Hard,28,A,20130211,7,105065,,Q,Tim Smyczek,R,175,USA,25.11978097,105,507,104269,5,,Fernando Verdasco,L,188,ESP,29.24298426,24,1525,6-3 6-3,3,R32,62,6,1,54,41,30,9,9,2,2,2,3,52,25,17,14,9,2,5,Smyczek,Smyczek T.,Verdasco,Verdasco F.
3344,2013-424,San Jose,Hard,28,A,20130211,8,105449,,WC,Steve Johnson,R,188,USA,23.13483915,154,352,103333,,,Ivo Karlovic,R,208,CRO,33.95482546,155,351,6-7(2) 6-4 7-6(6),3,R32,140,9,1,107,66,53,28,17,1,1,19,4,102,58,49,27,17,1,2,Johnson,Johnson S.,Karlovic,Karlovic I.
3345,2013-424,San Jose,Hard,28,A,20130211,9,105028,,,Jesse Levine,L,175,CAN,25.32785763,95,543,105614,,WC,Bradley Klahn,L,190,USA,22.48049281,223,212,7-5 6-2,3,R32,78,4,4,67,41,29,13,10,3,5,6,1,56,33,21,8,10,4,9,Levine,Levine J.,Klahn,Klahn B.
3346,2013-424,San Jose,Hard,28,A,20130211,10,103598,8,,Xavier Malisse,R,185,BEL,32.56673511,53,826,104424,,,Go Soeda,R,178,JPN,28.43531828,70,701,6-4 3-6 6-3,3,R32,101,18,4,83,47,32,22,14,6,9,4,5,83,53,36,15,14,3,7,Malisse,Malisse X.,Soeda,Soeda G.
3347,2013-424,San Jose,Hard,28,A,20130211,11,105051,,,Matthew Ebden,R,188,AUS,25.2128679,113,474,103573,,Q,Rik De Voest,R,180,RSA,32.68720055,338,126,6-2 7-5,3,R32,85,5,3,63,39,28,14,10,2,3,3,1,74,51,29,11,10,7,11,Ebden,Ebden M.,De Voest,De Voest R.
3348,2013-424,San Jose,Hard,28,A,20130211,12,105577,,,Vasek Pospisil,R,193,CAN,22.63928816,130,409,105539,,,Evgeny Donskoy,R,185,RUS,22.76249144,73,686,7-5 6-1,3,R32,72,9,3,53,35,31,10,10,0,0,3,2,57,32,19,14,9,5,8,Pospisil,Pospisil V.,Donskoy,Donskoy E.
3349,2013-424,San Jose,Hard,28,A,20130211,13,105683,1,,Milos Raonic,R,196,CAN,22.12731006,13,2305,103188,,,Michael Russell,R,173,USA,34.78439425,86,587,6-2 7-5,3,R16,64,13,4,50,33,30,10,10,0,0,0,0,55,38,25,9,10,2,5,Raonic,Raonic M.,Russell,Russell M.
3350,2013-424,San Jose,Hard,28,A,20130211,14,104797,6,,Denis Istomin,R,188,UZB,26.4312115,47,875,103794,,,Benjamin Becker,R,178,GER,31.65776865,61,778,6-3 6-7(5) 6-2,3,R16,110,11,2,96,69,50,13,15,5,7,5,1,80,49,32,17,14,0,5,Istomin,Istomin D.,Becker,Becker B.
3351,2013-424,San Jose,Hard,28,A,20130211,15,105023,3,,Sam Querrey,R,198,USA,25.34976044,20,1695,103720,,,Lleyton Hewitt,R,180,AUS,31.96440794,112,475,7-6(6) 1-6 7-6(4),3,R16,135,20,2,107,66,49,22,15,7,10,10,4,109,67,50,25,16,2,3,Querrey,Querrey S.,Hewitt,Hewitt L.
3352,2013-424,San Jose,Hard,28,A,20130211,16,104268,,,Alejandro Falla,L,185,COL,29.24572211,66,751,104594,7,,Marinko Matosevic,R,194,AUS,27.51266256,59,783,6-4 6-4,3,R16,87,1,3,64,32,24,14,10,5,8,4,5,64,39,23,10,10,5,10,Falla,Falla A.,Matosevic,Matosevic M.
3353,2013-424,San Jose,Hard,28,A,20130211,17,105449,,WC,Steve Johnson,R,188,USA,23.13483915,154,352,105065,,Q,Tim Smyczek,R,175,USA,25.11978097,105,507,6-3 6-3,3,R16,59,4,1,55,34,24,14,9,4,4,6,1,48,35,23,9,9,6,9,Johnson,Johnson S.,Smyczek,Smyczek T.
3354,2013-424,San Jose,Hard,28,A,20130211,18,103163,4,,Tommy Haas,R,188,GER,34.86105407,22,1685,105028,,,Jesse Levine,L,175,CAN,25.32785763,95,543,6-3 6-1,3,R16,55,7,0,43,30,22,12,8,1,1,1,0,47,30,16,9,8,4,8,Haas,Haas T.,Levine,Levine J.
3355,2013-424,San Jose,Hard,28,A,20130211,19,103598,8,,Xavier Malisse,R,185,BEL,32.56673511,53,826,105051,,,Matthew Ebden,R,188,AUS,25.2128679,113,474,5-7 7-5 7-6(1),3,R16,147,1,5,120,61,40,31,18,8,13,12,6,98,71,53,9,18,5,10,Malisse,Malisse X.,Ebden,Ebden M.
3356,2013-424,San Jose,Hard,28,A,20130211,20,104545,2,,John Isner,R,206,USA,27.79739904,16,2125,105577,,,Vasek Pospisil,R,193,CAN,22.63928816,130,409,7-6(3) 2-6 6-3,3,R16,108,14,3,79,61,47,10,14,2,4,11,3,94,48,40,25,15,5,7,Isner,Isner J.,Pospisil,Pospisil V.
3357,2013-424,San Jose,Hard,28,A,20130211,21,105683,1,,Milos Raonic,R,196,CAN,22.12731006,13,2305,104797,6,,Denis Istomin,R,188,UZB,26.4312115,47,875,7-6(0) 6-3,3,QF,80,14,2,64,43,39,11,11,1,1,1,1,69,37,27,16,10,5,6,Raonic,Raonic M.,Istomin,Istomin D.
3358,2013-424,San Jose,Hard,28,A,20130211,22,105023,3,,Sam Querrey,R,198,USA,25.34976044,20,1695,104268,,,Alejandro Falla,L,185,COL,29.24572211,66,751,6-3 4-6 7-5,3,QF,115,20,4,96,60,52,13,16,2,4,4,5,96,52,37,23,15,3,6,Querrey,Querrey S.,Falla,Falla A.
3359,2013-424,San Jose,Hard,28,A,20130211,23,103163,4,,Tommy Haas,R,188,GER,34.86105407,22,1685,105449,,WC,Steve Johnson,R,188,USA,23.13483915,154,352,6-4 6-2,3,QF,66,5,2,53,33,27,13,9,1,1,4,2,60,40,23,9,9,6,9,Haas,Haas T.,Johnson,Johnson S.
3360,2013-424,San Jose,Hard,28,A,20130211,24,104545,2,,John Isner,R,206,USA,27.79739904,16,2125,103598,8,,Xavier Malisse,R,185,BEL,32.56673511,53,826,7-6(8) 6-2,3,QF,69,10,0,61,41,37,10,10,0,0,7,2,60,42,32,10,10,3,5,Isner,Isner J.,Malisse,Malisse X.
3361,2013-424,San Jose,Hard,28,A,20130211,25,105683,1,,Milos Raonic,R,196,CAN,22.12731006,13,2305,105023,3,,Sam Querrey,R,198,USA,25.34976044,20,1695,6-4 6-2,3,SF,61,12,0,41,25,22,14,9,0,0,7,4,63,34,23,14,9,6,9,Raonic,Raonic M.,Querrey,Querrey S.
3362,2013-424,San Jose,Hard,28,A,20130211,26,103163,4,,Tommy Haas,R,188,GER,34.86105407,22,1685,104545,2,,John Isner,R,206,USA,27.79739904,16,2125,6-3 6-4,3,SF,61,8,2,51,38,33,8,10,1,1,9,0,51,30,21,12,9,1,3,Haas,Haas T.,Isner,Isner J.
3363,2013-424,San Jose,Hard,28,A,20130211,27,105683,1,,Milos Raonic,R,196,CAN,22.12731006,13,2305,103163,4,,Tommy Haas,R,188,GER,34.86105407,22,1685,6-4 6-3,3,F,76,19,2,47,32,29,7,9,0,0,1,0,70,45,29,11,10,4,7,Raonic,Raonic M.,Haas,Haas T.
3364,2013-540,Wimbledon,Grass,128,G,20130624,1,104925,1,,Novak Djokovic,R,188,SRB,26.091718,1,11830,104252,,,Florian Mayer,R,190,GER,29.71937029,34,1175,6-3 7-5 6-4,5,R128,116,5,0,87,55,41,26,16,3,3,3,0,108,65,46,20,15,8,11,Djokovic,Djokovic N.,Mayer,Mayer F.
3365,2013-540,Wimbledon,Grass,128,G,20130624,2,104035,,Q,Bobby Reynolds,R,183,USA,30.93771389,156,346,105449,,WC,Steve Johnson,R,188,USA,23.49897331,98,556,1-6 7-6(4) 6-3 6-7(4) 6-4,5,R128,200,22,1,154,95,68,38,24,9,11,25,8,181,100,76,39,26,13,16,Reynolds,Reynolds B.,Johnson,Johnson S.
3366,2013-540,Wimbledon,Grass,128,G,20130624,3,105526,,Q,Jan Lennard Struff,R,,GER,23.16495551,115,489,104882,,,Blaz Kavcic,R,188,SLO,26.30527036,132,427,6-4 6-1 6-3,5,R128,96,20,3,85,50,38,22,13,9,9,7,1,96,56,40,12,13,9,14,Lennard Struff,Lennard Struff J.,Kavcic,Kavcic B.
3367,2013-540,Wimbledon,Grass,128,G,20130624,4,104871,28,,Jeremy Chardy,R,188,FRA,26.36276523,25,1441,105992,,,Ryan Harrison,R,183,USA,21.13073238,97,556,7-6(4) 4-6 7-5 6-2,5,R128,170,10,6,119,78,66,22,21,2,3,18,2,155,100,70,30,21,14,17,Chardy,Chardy J.,Harrison,Harrison R.
3368,2013-540,Wimbledon,Grass,128,G,20130624,5,103852,,,Feliciano Lopez,L,188,ESP,31.75906913,32,1245,104468,19,,Gilles Simon,R,183,FRA,28.49007529,17,2090,6-2 6-4 7-6(11),5,R128,122,21,2,85,60,55,17,15,0,0,5,6,119,71,49,27,15,7,10,Lopez,Lopez F.,Simon,Simon G.
3369,2013-540,Wimbledon,Grass,128,G,20130624,6,103908,,,Paul Henri Mathieu,R,185,FRA,31.44695414,82,616,105575,,,Ricardas Berankis,R,175,LTU,23.00889802,69,711,7-6(4) 7-5 6-7(3) 6-4,5,R128,183,26,4,144,88,73,30,23,7,8,19,10,164,86,73,36,23,7,10,Henri Mathieu,Henri Mathieu P.,Berankis,Berankis R.
3370,2013-540,Wimbledon,Grass,128,G,20130624,7,104499,,Q,Jimmy Wang,R,178,TPE,28.37234771,151,358,104639,,Q,Wayne Odesnik,L,180,USA,27.58932238,107,534,7-6(5) 4-6 6-2 3-6 7-5,5,R128,233,9,2,151,104,69,22,25,4,12,6,2,174,122,73,28,26,16,25,Wang,Wang J.,Odesnik,Odesnik W.
3371,2013-540,Wimbledon,Grass,128,G,20130624,8,103163,13,,Tommy Haas,R,188,GER,35.22518823,13,2425,104098,,,Dmitry Tursunov,R,185,RUS,30.53251198,65,739,6-3 7-5 7-5,5,R128,121,17,3,98,63,56,18,17,4,4,5,4,95,53,37,24,16,3,6,Haas,Haas T.,Tursunov,Tursunov D.
3372,2013-540,Wimbledon,Grass,128,G,20130624,9,104755,9,,Richard Gasquet,R,185,FRA,27.01711157,9,3135,104719,,,Marcel Granollers,R,190,ESP,27.20054757,41,975,6-7(2) 6-4 7-5 6-4,5,R128,176,8,1,129,84,65,22,22,3,5,11,3,146,105,73,15,22,11,16,Gasquet,Gasquet R.,Granollers,Granollers M.
3373,2013-540,Wimbledon,Grass,128,G,20130624,10,104424,,Q,Go Soeda,R,178,JPN,28.79945243,129,442,104890,,,Andreas Haider Maurer,R,190,AUT,26.2587269,108,531,7-6(6) 7-5 6-1,5,R128,116,9,2,85,47,39,25,16,0,2,8,6,110,62,43,18,15,4,9,Soeda,Soeda G.,Haider Maurer,Haider Maurer A.
3374,2013-540,Wimbledon,Grass,128,G,20130624,11,103484,,,James Blake,R,185,USA,33.48939083,87,583,105217,,,Thiemo De Bakker,R,193,NED,24.76112252,93,569,6-1 6-3 6-2,5,R128,71,7,1,65,34,30,20,12,1,1,7,3,83,53,30,14,12,11,17,Blake,Blake J.,De Bakker,De Bakker T.
3375,2013-540,Wimbledon,Grass,128,G,20130624,12,106071,,,Bernard Tomic,R,193,AUS,20.67351129,59,780,105023,21,,Sam Querrey,R,198,USA,25.71389459,19,1810,7-6(6) 7-6(3) 3-6 2-6 6-3,5,R128,154,11,2,156,122,86,20,25,9,13,36,5,149,95,81,28,25,6,8,Tomic,Tomic B.,Querrey,Querrey S.
3376,2013-540,Wimbledon,Grass,128,G,20130624,13,104731,27,,Kevin Anderson,R,203,RSA,27.10198494,23,1510,103694,,LL,Olivier Rochus,R,168,BEL,32.42984257,143,380,6-4 6-2 6-1,5,R128,78,28,2,60,43,39,14,13,0,0,0,0,93,58,30,17,12,5,10,Anderson,Anderson K.,Rochus,Rochus O.
3377,2013-540,Wimbledon,Grass,128,G,20130624,14,104308,,Q,Michal Przysiezny,R,185,POL,29.35249829,127,445,104332,,,Philipp Petzschner,R,185,GER,29.25119781,141,388,6-3 7-6(6) 6-0,5,R128,94,4,2,80,45,41,21,14,3,4,3,0,74,48,31,11,13,3,8,Przysiezny,Przysiezny M.,Petzschner,Petzschner P.
3378,2013-540,Wimbledon,Grass,128,G,20130624,15,104978,,,Daniel Brands,R,196,GER,25.93839836,57,803,104593,,,Daniel Gimeno Traver,R,185,ESP,27.87953457,56,807,7-6(5) 6-7(4) 6-7(5) 6-1 6-4,5,R128,182,19,3,175,113,90,38,27,4,4,20,3,174,120,93,27,26,5,8,Brands,Brands D.,Gimeno Traver,Gimeno Traver D.
3379,2013-540,Wimbledon,Grass,128,G,20130624,16,104607,7,,Tomas Berdych,R,196,CZE,27.76728268,6,4515,105373,,,Martin Klizan,L,190,SVK,23.95345654,36,1090,6-3 6-4 6-4,5,R128,110,6,1,82,51,47,17,15,3,3,5,6,97,62,38,18,14,6,9,Berdych,Berdych T.,Klizan,Klizan M.
3380,2013-540,Wimbledon,Grass,128,G,20130624,17,103970,4,,David Ferrer,R,175,ESP,31.22792608,4,7220,104651,,,Martin Alund,R,,ARG,27.4934976,101,550,6-1 4-6 7-5 6-2,5,R128,129,7,6,100,68,57,15,19,1,3,8,2,110,81,53,13,18,6,12,Ferrer,Ferrer D.,Alund,Alund M.
3381,2013-540,Wimbledon,Grass,128,G,20130624,18,105138,,,Roberto Bautista Agut,R,,ESP,25.19370294,60,778,104559,,Q,Teymuraz Gabashvili,R,188,RUS,28.08761123,137,404,6-3 6-4 7-6(3),5,R128,149,6,1,117,88,63,16,16,6,8,5,5,106,62,40,21,15,6,10,Bautista Agut,Bautista Agut R.,Gabashvili,Gabashvili T.
3382,2013-540,Wimbledon,Grass,128,G,20130624,19,105053,,,Santiago Giraldo,R,188,COL,25.5742642,91,570,104547,,,Horacio Zeballos,L,188,ARG,28.15879535,52,859,3-6 7-6(4) 6-7(6) 6-1 6-3,5,R128,186,13,0,144,105,76,30,24,7,9,17,6,155,94,66,37,25,4,9,Giraldo,Giraldo S.,Zeballos,Zeballos H.
3383,2013-540,Wimbledon,Grass,128,G,20130624,20,105238,26,,Alexandr Dolgopolov,R,180,UKR,24.62696783,24,1500,105671,,,Gastao Elias,R,178,POR,22.58179329,122,461,6-1 7-6(2) 6-2,5,R128,80,7,0,74,47,38,19,14,1,2,0,6,86,37,22,26,13,5,10,Dolgopolov,Dolgopolov A.,Elias,Elias G.
3384,2013-540,Wimbledon,Grass,128,G,20130624,21,105683,17,,Milos Raonic,R,196,CAN,22.49144422,15,2225,104122,,,Carlos Berlocq,R,183,ARG,30.38740589,74,690,6-4 6-3 6-3,5,R128,106,19,5,72,51,45,13,14,1,1,4,2,104,67,42,18,14,8,12,Raonic,Raonic M.,Berlocq,Berlocq C.
3385,2013-540,Wimbledon,Grass,128,G,20130624,22,104997,,,Igor Sijsling,R,190,NED,25.85078713,64,747,104864,,Q,Alex Kuznetsov,R,183,USA,26.38193018,173,292,6-3 6-4 6-4,5,R128,93,12,9,102,61,49,21,15,6,6,8,1,77,47,39,11,14,1,4,Sijsling,Sijsling I.,Kuznetsov,Kuznetsov A.
3386,2013-540,Wimbledon,Grass,128,G,20130624,23,106045,,Q,Denis Kudla,R,180,USA,20.85147159,105,538,105902,,Q,James Duckworth,R,183,AUS,21.42368241,174,291,6-4 6-2 3-6 4-6 6-1,5,R128,161,5,3,152,92,63,35,23,13,17,19,5,135,78,63,20,22,8,15,Kudla,Kudla D.,Duckworth,Duckworth J.
3387,2013-540,Wimbledon,Grass,128,G,20130624,24,104471,,,Ivan Dodig,R,183,CRO,28.47364819,49,888,104259,16,,Philipp Kohlschreiber,R,178,GER,29.68925394,18,1885,4-6 6-7(6) 7-6(3) 6-3 2-1 RET,5,R128,184,20,8,155,101,84,25,23,5,6,14,3,168,96,75,37,23,10,12,Dodig,Dodig I.,Kohlschreiber,Kohlschreiber P.
3388,2013-540,Wimbledon,Grass,128,G,20130624,25,105453,12,,Kei Nishikori,R,178,JPN,23.48528405,11,2495,105051,,WC,Matthew Ebden,R,188,AUS,25.57700205,110,518,6-2 6-4 6-3,5,R128,101,1,2,81,54,37,19,13,1,2,8,6,94,57,39,12,14,5,11,Nishikori,Nishikori K.,Ebden,Ebden M.
3389,2013-540,Wimbledon,Grass,128,G,20130624,26,104919,,,Leonardo Mayer,R,188,ARG,26.11088296,84,611,105379,,,Aljaz Bedene,R,181,SLO,23.93429158,90,575,6-2 6-3 6-4,5,R128,117,13,4,92,58,47,20,14,6,6,7,3,85,51,34,16,13,3,7,Mayer,Mayer L.,Bedene,Bedene A.
3390,2013-540,Wimbledon,Grass,128,G,20130624,27,103566,,,Michael Llodra,L,190,FRA,33.10061602,53,844,103813,,,Jarkko Nieminen,L,185,FIN,31.92060233,38,1075,7-6(3) 6-4 6-3,5,R128,93,17,4,82,51,43,21,16,0,1,3,3,96,62,44,18,15,3,6,Llodra,Llodra M.,Nieminen,Nieminen J.
3391,2013-540,Wimbledon,Grass,128,G,20130624,28,104312,23,,Andreas Seppi,R,190,ITA,29.33880903,28,1380,104797,,,Denis Istomin,R,188,UZB,26.79534565,47,915,7-6(6) 7-6(3) 5-7 3-6 6-3,5,R128,198,13,5,174,107,84,36,27,4,7,17,2,154,96,78,32,27,3,5,Seppi,Seppi A.,Istomin,Istomin D.
3392,2013-540,Wimbledon,Grass,128,G,20130624,29,105777,29,,Grigor Dimitrov,R,188,BUL,22.10814511,31,1330,104620,,,Simone Bolelli,R,183,ITA,27.70978782,89,577,6-1 6-4 6-3,5,R128,82,15,2,63,46,43,10,13,0,0,4,2,86,51,34,13,13,6,11,Dimitrov,Dimitrov G.,Bolelli,Bolelli S.
3393,2013-540,Wimbledon,Grass,128,G,20130624,30,104813,,,Grega Zemlja,R,183,SLO,26.73511294,55,816,103188,,,Michael Russell,R,173,USA,35.14852841,95,565,6-7(3) 6-4 6-4 6-1,5,R128,150,18,5,136,92,67,20,20,9,11,10,5,129,85,60,17,19,4,10,Zemlja,Zemlja G.,Russell,Russell M.
3394,2013-540,Wimbledon,Grass,128,G,20130624,31,105028,,,Jesse Levine,L,175,CAN,25.69199179,112,503,105550,,,Guido Pella,L,,ARG,23.10472279,76,674,6-4 6-2 4-6 3-6 4-3 RET,5,R128,167,18,10,146,92,63,29,22,15,19,15,3,130,84,58,26,22,3,8,Levine,Levine J.,Pella,Pella G.
3395,2013-540,Wimbledon,Grass,128,G,20130624,32,105223,8,,Juan Martin Del Potro,R,198,ARG,24.75017112,8,3960,105077,,,Albert Ramos,L,188,ESP,25.43463381,62,755,6-2 7-5 6-1,5,R128,108,10,1,79,58,45,12,14,5,6,7,4,76,44,30,8,13,2,8,Martin Del Potro,Martin Del Potro J.,Ramos,Ramos A.
3396,2013-540,Wimbledon,Grass,128,G,20130624,33,104327,,,Steve Darcis,R,178,BEL,29.28131417,135,418,104745,5,,Rafael Nadal,L,185,ESP,27.05817933,5,6895,7-6(4) 7-6(8) 6-4,5,R128,175,13,2,121,72,53,28,17,5,7,6,3,119,80,52,21,17,8,11,Darcis,Darcis S.,Nadal,Nadal R.
3397,2013-540,Wimbledon,Grass,128,G,20130624,34,103997,,,Lukasz Kubot,R,190,POL,31.10746064,130,440,104214,,,Igor Andreev,R,185,RUS,29.94661191,416,87,6-1 7-5 6-2,5,R128,100,11,6,73,44,34,16,14,1,3,5,2,80,55,28,9,13,4,11,Kubot,Kubot L.,Andreev,Andreev I.
3398,2013-540,Wimbledon,Grass,128,G,20130624,35,103565,,Q,Stephane Robert,R,185,FRA,33.10335387,165,316,104268,,,Alejandro Falla,L,185,COL,29.60985626,77,666,6-3 7-6(5) 7-5,5,R128,125,5,4,111,75,50,13,17,4,9,1,6,123,72,42,22,16,8,15,Robert,Robert S.,Falla,Falla A.
3399,2013-540,Wimbledon,Grass,128,G,20130624,36,105332,25,,Benoit Paire,R,196,FRA,24.12867899,27,1380,104494,,,Adrian Ungur,R,178,ROU,28.41067762,94,568,6-4 4-6 6-3 6-1,5,R128,111,26,3,97,61,51,18,18,0,2,2,5,124,73,43,25,18,7,13,Paire,Paire B.,Ungur,Ungur A.
3400,2013-540,Wimbledon,Grass,128,G,20130624,37,104545,18,,John Isner,R,206,USA,28.1615332,21,1735,105539,,,Evgeny Donskoy,R,185,RUS,23.1266256,66,729,6-1 7-6(5) 7-6(3),5,R128,103,22,1,95,71,55,19,16,0,0,4,4,95,62,47,15,15,2,4,Isner,Isner J.,Donskoy,Donskoy E.
3401,2013-540,Wimbledon,Grass,128,G,20130624,38,105173,,,Adrian Mannarino,L,183,FRA,24.98562628,111,511,104665,,,Pablo Andujar,R,180,ESP,27.41683778,50,870,6-1 6-2 6-3,5,R128,90,6,0,57,36,31,17,12,0,0,1,3,83,50,32,12,12,7,13,Mannarino,Mannarino A.,Andujar,Andujar P.
3402,2013-540,Wimbledon,Grass,128,G,20130624,39,104460,,Q,Dustin Brown,R,196,GER,28.54209446,189,261,104198,,,Guillermo Garcia Lopez,R,188,ESP,30.05612594,67,726,6-3 6-3 6-3,5,R128,75,9,2,76,57,47,12,14,3,3,4,4,66,44,32,10,13,3,7,Brown,Brown D.,Garcia Lopez,Garcia Lopez G.
3403,2013-540,Wimbledon,Grass,128,G,20130624,40,103720,,,Lleyton Hewitt,R,180,AUS,32.32854209,70,710,104527,11,,Stanislas Wawrinka,R,183,SUI,28.24093087,10,2915,6-4 7-5 6-3,5,R128,132,5,1,99,56,37,26,15,8,10,12,2,105,63,41,20,16,9,15,Hewitt,Hewitt L.,Wawrinka,Wawrinka S.
3404,2013-540,Wimbledon,Grass,128,G,20130624,41,104597,15,,Nicolas Almagro,R,183,ESP,27.84120465,16,2195,105132,,,Jurgen Zopp,R,190,EST,25.23750856,183,273,6-4 7-6(2) 7-5,5,R128,112,11,4,83,46,43,29,17,0,0,11,11,124,65,51,27,17,8,10,Almagro,Almagro N.,Zopp,Zopp J.
3405,2013-540,Wimbledon,Grass,128,G,20130624,42,105558,,,Guillaume Rufin,R,188,FRA,23.08008214,85,589,104594,,,Marinko Matosevic,R,194,AUS,27.87679671,72,701,6-1 4-6 6-4 6-3,5,R128,155,6,9,115,54,42,26,18,8,12,6,3,118,62,43,22,18,6,14,Rufin,Rufin G.,Matosevic,Matosevic M.
3406,2013-540,Wimbledon,Grass,128,G,20130624,43,103285,,,Radek Stepanek,R,185,CZE,34.57357974,45,920,105591,,Q,Matt Reid,U,,AUS,22.93771389,216,220,6-2 6-2 6-4,5,R128,92,8,1,73,48,37,17,13,2,2,12,7,85,51,34,12,13,7,12,Stepanek,Stepanek R.,Reid,Reid M.
3407,2013-540,Wimbledon,Grass,128,G,20130624,44,105668,24,,Jerzy Janowicz,R,203,POL,22.61190965,22,1549,106378,,WC,Kyle Edmund,R,,GBR,18.45859001,385,99,6-2 6-2 6-4,5,R128,87,11,4,76,52,40,17,13,4,4,4,3,90,64,39,10,13,16,21,Janowicz,Janowicz J.,Edmund,Edmund K.
3408,2013-540,Wimbledon,Grass,128,G,20130624,45,103781,,,Jurgen Melzer,L,183,AUT,32.09034908,37,1085,104926,30,,Fabio Fognini,R,178,ITA,26.0862423,30,1345,6-7(5) 7-5 6-3 6-2,5,R128,150,8,3,130,90,62,22,21,8,12,3,2,132,87,52,21,20,7,15,Melzer,Melzer J.,Fognini,Fognini F.
3409,2013-540,Wimbledon,Grass,128,G,20130624,46,104714,,Q,Julian Reister,R,188,GER,27.22792608,121,461,104586,,,Lukas Rosol,R,196,CZE,27.91786448,35,1091,6-3 4-6 7-6(5) 6-7(4) 6-4,5,R128,210,22,10,196,134,102,27,27,14,17,21,13,181,106,79,40,26,13,17,Reister,Reister J.,Rosol,Rosol L.
3410,2013-540,Wimbledon,Grass,128,G,20130624,47,104660,,,Sergiy Stakhovsky,R,193,UKR,27.46338125,116,488,104297,,,Rogerio Dutra Silva,R,178,BRA,29.38809035,100,550,6-4 6-0 6-4,5,R128,80,7,2,76,47,38,20,13,2,2,1,3,76,41,27,17,13,3,8,Stakhovsky,Stakhovsky S.,Dutra Silva,Dutra Silva R.
3411,2013-540,Wimbledon,Grass,128,G,20130624,48,103819,3,,Roger Federer,R,185,SUI,31.87679671,3,7740,103812,,,Victor Hanescu,R,198,ROU,31.92607803,48,895,6-3 6-2 6-0,5,R128,69,7,0,56,39,35,14,12,0,0,3,1,61,52,26,3,11,2,8,Federer,Federer R.,Hanescu,Hanescu V.
3412,2013-540,Wimbledon,Grass,128,G,20130624,49,104542,6,,Jo Wilfried Tsonga,R,188,FRA,28.18617385,7,4155,105676,,,David Goffin,R,163,BEL,22.54620123,83,611,7-6(4) 6-4 6-3,5,R128,114,18,2,92,63,54,15,15,1,1,2,3,99,70,46,19,16,3,6,Wilfried Tsonga,Wilfried Tsonga J.,Goffin,Goffin D.
3413,2013-540,Wimbledon,Grass,128,G,20130624,50,105208,,,Ernests Gulbis,R,190,LAT,24.81587953,39,1026,104273,,,Edouard Roger Vasselin,R,188,FRA,29.57152635,71,708,7-6(1) 6-4 7-5,5,R128,147,20,6,119,77,59,20,17,9,11,5,5,111,73,48,21,17,4,8,Gulbis,Gulbis E.,Roger Vasselin,Roger Vasselin E.
